gene_id,ensembl_gene_id,hgnc_symbol,chromosome_name,start_position,end_position
5395,ENSG00000125514,LINC00029,20,61665569,61668380
31601,ENSG00000261229,,15,80135889,80136646
19194,ENSG00000222179,RN7SKP26,18,43569619,43569911
13031,ENSG00000174680,GRIK1-AS1,21,31120494,31136321
30851,ENSG00000259770,,15,80236840,80237920
24538,ENSG00000237119,LINC01056,20,61669363,61685215
33090,ENSG00000267293,,18,43608272,43609795
22251,ENSG00000231133,HAR1B,20,61726845,61733671
14057,ENSG00000180725,,15,80282247,80282948
13896,ENSG00000179766,ATP8B5P,9,35406752,35483026
34053,ENSG00000270112,,18,44336450,44340307
24336,ENSG00000236565,HNRNPA3P5,13,66362064,66362896
20287,ENSG00000225978,HAR1A,20,61733483,61735738
30966,ENSG00000259967,,15,80458265,80459322
33020,ENSG00000267167,,18,44383187,44383857
30624,ENSG00000259417,,15,80487826,80544555
22571,ENSG00000231977,,20,61798149,61812255
32888,ENSG00000266957,,18,44603732,44617651
33338,ENSG00000267724,,18,44632317,44634433
1701,ENSG00000088881,EBF4,20,2673524,2740753
23532,ENSG00000234527,PCDH9-AS1,13,66878003,66897693
21384,ENSG00000228842,PCDH9-AS2,13,67399301,67489163
17037,ENSG00000203900,,20,61991340,62002529
23967,ENSG00000235619,RPL36AP33,9,35507561,35507870
20433,ENSG00000226390,,20,62079404,62080682
18441,ENSG00000214263,RPSAP53,13,67840977,67841838
21900,ENSG00000230226,,20,62133640,62136464
22346,ENSG00000231393,,9,35642511,35643514
21825,ENSG00000230040,LINC00364,13,67946519,67954108
31830,ENSG00000261684,,15,42824065,42825038
2339,ENSG00000101162,TUBB1,20,57594309,57601709
21028,ENSG00000227933,,9,35646267,35647096
34354,ENSG00000271287,BCRP9,13,68364539,68364926
22736,ENSG00000232442,,20,62258580,62260177
31900,ENSG00000261822,,15,42859229,42862192
33919,ENSG00000269900,RMRP,9,35657748,35658015
7560,ENSG00000140285,FGF7,15,49715293,49780972
31226,ENSG00000260490,,15,42864125,42864631
21551,ENSG00000229299,,20,62376042,62377311
21385,ENSG00000228843,,9,35756709,35757937
31119,ENSG00000260282,EIF4EBP2P2,15,42873354,42873686
14490,ENSG00000183206,POTEC,18,14507338,14543584
29939,ENSG00000258010,,15,80726136,80737493
22282,ENSG00000231208,,20,62439429,62447874
20836,ENSG00000227388,,9,35772160,35790429
30475,ENSG00000259175,,15,80846950,80855285
24130,ENSG00000236083,OR13E1P,9,35859059,35859980
2424,ENSG00000101457,DNTTIP1,20,44420576,44440066
18778,ENSG00000215946,MIR941-1,20,62551365,62551481
31377,ENSG00000260799,KRT8P50,15,43093166,43094603
34619,ENSG00000272045,MIR1914,20,62572818,62572897
28774,ENSG00000254793,FDPSP4,15,43231508,43232556
9329,ENSG00000154721,JAM2,21,27011584,27089874
23872,ENSG00000235387,LINC00961,9,35909480,35911683
17715,ENSG00000207554,MIR647,20,62573984,62574079
17532,ENSG00000205871,RPS3AP47,15,43407897,43408691
22403,ENSG00000231518,,9,35930009,35937148
31449,ENSG00000260928,SPCS2P1,15,43423206,43423884
15928,ENSG00000196421,LINC00176,20,62665697,62671315
20150,ENSG00000225639,PGAM1P2,9,35943207,35943931
33382,ENSG00000267800,,18,44663389,44663661
5217,ENSG00000124172,ATP5E,20,57600522,57607437
23730,ENSG00000235036,,20,10593509,10594877
31832,ENSG00000261687,,15,43476277,43477339
22714,ENSG00000232380,ZDHHC20P4,13,69559190,69560196
34141,ENSG00000270408,,20,10625847,10627014
18319,ENSG00000213866,YBX1P10,9,35971341,35972315
33360,ENSG00000267761,,18,44812096,45120914
14885,ENSG00000185088,RPS27L,15,63418071,63450220
24640,ENSG00000237371,,20,62688156,62688437
34237,ENSG00000270792,,20,10653576,10975572
13852,ENSG00000179443,OR13C6P,9,35991333,35992282
26172,ENSG00000243871,RN7SL487P,15,43683633,43683925
19209,ENSG00000222398,RNU6-554P,15,43894741,43894846
17656,ENSG00000206991,RNU6-610P,15,43929830,43929936
8791,ENSG00000149656,LINC00266-1,20,62921738,62944485
21170,ENSG00000228307,OR2S1P,9,36013181,36014130
19762,ENSG00000224677,PDIA3P2,15,43941321,43941478
33012,ENSG00000267156,TPMTP1,18,45156483,45157219
23675,ENSG00000234900,,20,10733926,10745934
34264,ENSG00000270919,,15,80872370,80872907
22919,ENSG00000232900,,20,10855981,10889920
33233,ENSG00000267541,,18,45379604,45379828
34592,ENSG00000271983,,15,80985557,80986048
21897,ENSG00000230223,ATXN8OS,13,70681345,70713561
18668,ENSG00000215283,HMGB3P24,9,36303496,36304921
17583,ENSG00000206181,TCEB3B,18,44558943,44561988
34233,ENSG00000270777,,20,10981952,10982411
30714,ENSG00000259546,,15,81188531,81241208
12133,ENSG00000170122,FOXD4,9,116237,118417
30319,ENSG00000258885,,9,36856552,36861372
22197,ENSG00000230990,,20,11214818,11282173
20602,ENSG00000226846,LINC00348,13,71589273,71742549
31291,ENSG00000260619,,15,81283145,81285599
27161,ENSG00000249839,,15,43955852,43976537
27546,ENSG00000250850,,9,37002694,37008037
24320,ENSG00000236534,H3F3BP1,13,72249199,72249601
30658,ENSG00000259461,ANP32BP3,15,81409976,81410681
34478,ENSG00000271725,,15,81595556,81601732
31033,ENSG00000260100,,9,37078810,37079773
31692,ENSG00000261411,,20,11665792,11667971
30577,ENSG00000259343,,15,81616718,81654378
23006,ENSG00000233137,,9,37079893,37090398
11209,ENSG00000166128,RAB8B,15,63481668,63559981
24315,ENSG00000236526,,20,11890052,11899325
23835,ENSG00000235292,,20,12224543,12224944
20513,ENSG00000226617,RPL21P110,13,73277831,73278276
21415,ENSG00000228941,UBE3AP2,21,32432919,32435487
13097,ENSG00000175063,UBE2C,20,44441215,44445596
23049,ENSG00000233242,,9,37112545,37115487
24618,ENSG00000237325,,21,32824779,32825536
21080,ENSG00000228069,,9,94871295,94872377
16789,ENSG00000200502,,9,37160134,37160234
24733,ENSG00000237594,,21,32931558,32932800
33938,ENSG00000269931,,20,12915525,12916431
21163,ENSG00000228292,,9,37205109,37205365
22149,ENSG00000230870,FBXW11P1,21,32999440,33000913
5195,ENSG00000124091,GCNT7,20,55066548,55100981
24493,ENSG00000236972,FABP5P1,13,73674713,73675123
2340,ENSG00000101166,SLMO2,20,57608200,57617964
25005,ENSG00000238288,,9,94872450,94872796
34400,ENSG00000271426,,20,13054315,13054960
24162,ENSG00000236156,CHCHD4P3,9,37434174,37434583
20387,ENSG00000226263,ISM1-AS1,20,13218448,13220321
11364,ENSG00000166763,STRCP1,15,43991686,44010382
11486,ENSG00000167220,HDHD2,18,44633774,44676891
20275,ENSG00000225956,,20,13224711,13226016
15481,ENSG00000187988,,9,37477146,37478314
24424,ENSG00000236811,GAPDHP2,20,13373324,13374321
19837,ENSG00000224853,LINC00393,13,73987610,74222390
21884,ENSG00000230188,,9,37490418,37490890
9330,ENSG00000154723,ATP5J,21,27088815,27107984
21166,ENSG00000228295,LINC00392,13,74138381,74162207
23390,ENSG00000234160,,9,37509147,37510296
23403,ENSG00000234187,AIMP1P1,20,14108046,14108982
23928,ENSG00000235532,LINC00402,13,74805594,74834113
22997,ENSG00000233111,RAB1C,9,37636685,37637290
12415,ENSG00000171448,ZBTB26,9,125677845,125693779
30599,ENSG00000259372,,15,81702858,81711358
5200,ENSG00000124103,FAM209A,20,55092243,55101198
22742,ENSG00000232454,,9,37836041,37836391
2652,ENSG00000104047,DTWD1,15,49913177,49937333
30712,ENSG00000259543,,15,81719789,82047558
20313,ENSG00000226055,PAICSP1,9,37878113,37879490
30740,ENSG00000259594,,15,81846344,81989121
1702,ENSG00000088882,CPXM1,20,2774715,2781283
18306,ENSG00000213839,,9,37885680,37886387
24067,ENSG00000235914,MACROD2-AS1,20,14864899,14910161
30751,ENSG00000259610,,15,81926228,81934531
18273,ENSG00000213714,FAM209B,20,55108302,55111576
30803,ENSG00000259692,,15,81952823,82163466
19394,ENSG00000223716,,9,38360424,38376427
16821,ENSG00000201136,RNU6-353P,15,43994561,43994668
30648,ENSG00000259445,,15,82245644,82288007
19996,ENSG00000225254,,9,38452779,38454067
18639,ENSG00000215165,,9,38478468,38479347
21626,ENSG00000229511,,9,38486856,38488335
17508,ENSG00000205771,CATSPER2P1,15,44019116,44039292
24693,ENSG00000237487,VN1R48P,9,38504444,38505479
2663,ENSG00000104140,RHOV,15,41164412,41166487
25966,ENSG00000243085,,9,38526828,38527029
20373,ENSG00000226229,RPLP0P1,20,16566978,16567338
18437,ENSG00000214249,CTAGE11P,13,75812080,75814432
13268,ENSG00000176007,FAM220BP,9,38527094,38527909
30860,ENSG00000259785,ADAMTS7P1,15,82590891,82626963
7618,ENSG00000140564,FURIN,15,91411822,91426688
35110,ENSG00000273036,,9,38540564,38542762
21369,ENSG00000228809,,20,16695489,16711593
7547,ENSG00000140157,NIPA2,15,23004684,23034427
31759,ENSG00000261553,,13,76123909,76381256
33361,ENSG00000267764,,18,46352422,46361141
32855,ENSG00000266905,,18,46489321,46490311
31543,ENSG00000261105,,13,76178836,76210130
22668,ENSG00000232241,DYNLT3P1,20,17459730,17460076
32363,ENSG00000264269,,18,46550073,46574844
21222,ENSG00000228444,,13,76205407,76206271
22697,ENSG00000232333,RPS27AP2,20,17497488,17497952
17307,ENSG00000204860,FAM201A,9,38620471,38624987
22158,ENSG00000230902,FAM204CP,13,76262692,76263333
23537,ENSG00000234537,,9,94894680,94900911
16870,ENSG00000202260,RN7SKP69,20,17556851,17557155
19295,ENSG00000223458,,13,76452849,76455263
21997,ENSG00000230495,,20,17579900,17580452
9331,ENSG00000154727,GABPA,21,27106881,27144771
23198,ENSG00000233625,,20,17868007,17868804
24719,ENSG00000237557,,9,38643039,38643765
1659,ENSG00000087510,TFAP2C,20,55204358,55214339
17977,ENSG00000212232,SNORD17,20,17943353,17943589
18943,ENSG00000218902,PTMAP3,20,17992599,17992928
32285,ENSG00000263916,,18,47010906,47012519
32589,ENSG00000265496,MIR1539,18,47013709,47018248
20515,ENSG00000226625,,9,39154072,39155476
5226,ENSG00000124203,ZNF831,20,57766075,57834168
21048,ENSG00000228002,DHX9P1,13,77559003,77562078
34409,ENSG00000271454,,9,39159068,39160316
2428,ENSG00000101470,TNNC2,20,44451853,44462384
23524,ENSG00000234509,,21,33025906,33031813
2664,ENSG00000104142,VPS18,15,41186628,41196173
26121,ENSG00000243695,,9,39173791,39174510
25019,ENSG00000238390,,21,33036619,33036795
7314,ENSG00000138613,APH1B,15,63568217,63601325
35231,ENSG00000273271,,21,33039041,33039560
24119,ENSG00000236051,MYCBP2-AS1,13,77649649,77672677
19107,ENSG00000221792,MIR1282,15,44085857,44085957
21457,ENSG00000229046,HMGN1P2,21,33078868,33079177
33179,ENSG00000267444,SMUG1P1,18,47176720,47177530
35134,ENSG00000273091,,21,33108045,33108720
21043,ENSG00000227973,PIN4P1,15,44168047,44168442
33310,ENSG00000267674,,18,47266193,47268433
14993,ENSG00000185607,ACTBP7,15,44281259,44282382
21631,ENSG00000229521,MYCBP2-AS2,13,77654646,77655325
282,ENSG00000011454,RABGAP1,9,125703112,125867145
33106,ENSG00000267322,,18,47340393,47377429
19629,ENSG00000224347,SCEL-AS1,13,78173890,78180686
16746,ENSG00000199719,RN7SKP74,20,18275787,18276095
24588,ENSG00000237259,,20,18294409,18295755
27893,ENSG00000251992,SCARNA17,18,47340503,47340646
17638,ENSG00000206800,RNY3P7,13,78197507,78197607
27906,ENSG00000252139,,18,47340731,47340813
21814,ENSG00000230010,,20,18303196,18339944
21026,ENSG00000227922,SPTLC1P5,13,78233548,78233799
32738,ENSG00000266325,MIR3665,13,78272147,78272251
20132,ENSG00000225579,EDNRB-AS1,13,78402357,78408085
24603,ENSG00000237282,LINC00851,20,18359693,18362128
24289,ENSG00000236474,GCNT1P1,20,18400804,18402098
19098,ENSG00000221529,,18,47927311,47927418
20102,ENSG00000225511,LINC00475,9,94903580,94922396
20065,ENSG00000225419,RPL21P3,20,18465909,18466696
25190,ENSG00000239780,RPLP0P11,18,47984257,47985165
5227,ENSG00000124205,EDN3,20,57875482,57901047
5780,ENSG00000128917,DLL4,15,41221538,41231237
33334,ENSG00000267713,,18,48195880,48196585
23470,ENSG00000234377,RNF219-AS1,13,78493824,79191463
22720,ENSG00000232388,LINC00493,20,18548064,18550207
21252,ENSG00000228534,,9,39925026,39926970
22635,ENSG00000232136,DUXAP7,20,18623426,18624278
23106,ENSG00000233379,,13,78513297,78519009
23082,ENSG00000233324,EEF1A1P34,20,18763068,18764334
14068,ENSG00000180777,ANKRD30B,18,14728271,14852737
20004,ENSG00000225273,UBE2Q2P2,15,82647360,82712277
2332,ENSG00000101144,BMP7,20,55743804,55841685
14862,ENSG00000185020,,9,40293025,40339528
13930,ENSG00000179935,LINC00652,20,18768295,18774979
18701,ENSG00000215474,SKOR2,18,44746293,44775554
30235,ENSG00000258713,C20orf141,20,2795633,2796479
21757,ENSG00000229865,RPL31P54,13,78996958,78997327
35166,ENSG00000273148,,20,18775173,18776711
24385,ENSG00000236717,,9,94912664,94919727
24716,ENSG00000237550,UBE2Q2P6,15,82664459,82748784
24097,ENSG00000235996,,20,19193496,19194121
34501,ENSG00000271776,,13,79170264,79173754
13853,ENSG00000179447,,20,19222946,19265240
30495,ENSG00000259206,,15,82710856,82726435
18631,ENSG00000215142,,9,40491622,40633282
12697,ENSG00000172785,CBWD1,9,121041,188979
19817,ENSG00000224809,BEND3P2,9,94933523,94935776
22830,ENSG00000232675,,20,19673853,19678220
17303,ENSG00000204844,FAM74A3,9,40715662,40722679
24240,ENSG00000236361,,9,40740776,40742447
23290,ENSG00000233895,,20,19738352,19790319
24543,ENSG00000237138,HUNK-AS1,21,33393279,33394095
21938,ENSG00000230323,LINC00159,21,33452629,33570125
24500,ENSG00000236992,,20,19804087,19804587
27266,ENSG00000250130,,15,44646889,44647890
30679,ENSG00000259499,,15,44679518,44682649
25493,ENSG00000241054,,20,20075045,20076328
31790,ENSG00000261610,,21,33632115,33633896
20063,ENSG00000225417,,20,20194943,20195906
20784,ENSG00000227256,MIS18A-AS1,21,33650174,33653299
30741,ENSG00000259595,,15,44694883,44719342
20821,ENSG00000227354,RBM26-AS1,13,79980444,79998463
21623,ENSG00000229500,RPL17P1,20,20233947,20234482
22810,ENSG00000232623,,21,33678775,33681048
26157,ENSG00000243810,,20,20239051,20248453
30571,ENSG00000259335,HNRNPMP1,15,44739775,44741542
21442,ENSG00000229007,EXOSC3P1,21,33869122,33869621
30724,ENSG00000259563,,15,44808848,44809681
20936,ENSG00000227676,LINC01068,13,80140881,80144983
18257,ENSG00000213669,,9,95439225,95439689
27958,ENSG00000252950,RNA5SP490,21,33935385,33935520
21389,ENSG00000228858,,9,41285357,41287306
15261,ENSG00000186842,LINC00846,21,33944548,33948191
23367,ENSG00000234104,,20,20951089,20953203
6270,ENSG00000132635,PCED1A,20,2815960,2821836
13863,ENSG00000179523,EIF3J-AS1,15,44819455,44829121
19944,ENSG00000225127,LINC00237,20,21068245,21086999
23740,ENSG00000235065,RPL24P2,20,21095364,21095838
24970,ENSG00000238197,PAXBP1-AS1,21,34100426,34115433
30779,ENSG00000259659,,15,44850027,44851386
22286,ENSG00000231222,ARF4P4,13,81462483,81463002
21529,ENSG00000229246,,13,81617805,81618577
34145,ENSG00000270415,DPPA3P3,13,81689001,81689430
30670,ENSG00000259479,,15,45118569,45176892
20972,ENSG00000227757,,21,34285957,34443410
20705,ENSG00000227084,,9,41529583,41550381
21423,ENSG00000228961,,21,34331196,34332874
16562,ENSG00000198566,ZNF658B,9,41588823,41609544
18416,ENSG00000214182,PTMAP5,13,82264046,82265207
13163,ENSG00000175387,SMAD2,18,45357922,45457515
21543,ENSG00000229273,,9,41954580,41955037
17299,ENSG00000204837,,9,41961615,42019580
2650,ENSG00000104043,ATP8B4,15,50150435,50475014
14844,ENSG00000184961,,9,42128839,42129419
11016,ENSG00000165209,STRBP,9,125871779,126030855
15479,ENSG00000187984,ANKRD19P,9,95571670,95650975
24829,ENSG00000237846,,9,42250840,42251545
14347,ENSG00000182511,FES,15,91426925,91439006
22122,ENSG00000230804,,9,42266980,42267558
12132,ENSG00000170113,NIPA1,15,23043277,23100005
21376,ENSG00000228824,MIR4500HG,13,88079469,88323514
1707,ENSG00000088970,PLK1S1,20,21106624,21227260
23033,ENSG00000233207,,9,42363048,42367092
1190,ENSG00000074410,CA12,15,63613577,63674360
34845,ENSG00000272515,,13,88260162,88261489
22345,ENSG00000231390,SNX18P8,9,42438100,42438973
34620,ENSG00000272046,,13,88459889,88463487
22781,ENSG00000232539,LINC00945,21,34430135,34437289
30486,ENSG00000259187,,15,45118738,45119292
19442,ENSG00000223839,FAM95B1,9,42466317,42474239
30555,ENSG00000259304,,15,45262233,45263376
1657,ENSG00000087495,PHACTR3,20,58152564,58422766
23582,ENSG00000234660,LINC00440,13,89925457,89932494
20695,ENSG00000227069,CNN2P2,9,42491162,42492070
20112,ENSG00000225530,SP3P,13,90013414,90015478
30625,ENSG00000259418,,15,45333914,45350905
22732,ENSG00000232433,,9,42493617,42494809
30585,ENSG00000259352,,15,45365690,45366246
30708,ENSG00000259539,,15,45444862,45459724
30695,ENSG00000259519,,15,45462542,45492156
30943,ENSG00000259932,,15,45490715,45491337
970,ENSG00000067900,ROCK1,18,18526867,18691812
31843,ENSG00000261709,,15,45506646,45507242
21986,ENSG00000230455,BMS1P14,9,42808660,42812274
30573,ENSG00000259338,,15,45507745,45508141
30696,ENSG00000259520,,15,45543884,45571449
14832,ENSG00000184906,,9,42845768,42859085
25441,ENSG00000240820,RN7SL695P,18,48633124,48633416
5786,ENSG00000128965,CHAC1,15,41245160,41248710
9537,ENSG00000156750,AQP7P3,9,42858072,42876505
20718,ENSG00000227115,,18,48872619,49088939
33884,ENSG00000269788,,9,43009842,43010747
23050,ENSG00000233244,CYP4F59P,9,43027748,43032877
23483,ENSG00000234416,SNX18P4,9,43062929,43063757
21280,ENSG00000228604,,20,21129382,21143531
20489,ENSG00000226527,,21,34484005,34496009
18689,ENSG00000215417,MIR17HG,13,92000074,92006833
19425,ENSG00000223799,IL10RB-AS1,21,34636178,34638565
22848,ENSG00000232712,,20,21134664,21198927
32739,ENSG00000266335,,18,49862731,49865395
34911,ENSG00000272659,,21,34681796,34682486
29218,ENSG00000255769,,15,82765134,82798350
20477,ENSG00000226501,USF1P1,21,34706877,34707402
32361,ENSG00000264263,,18,51007205,51094653
18499,ENSG00000214535,RPS15AP1,20,21146846,21147236
18625,ENSG00000215088,RPS5P3,21,34853887,34854502
16330,ENSG00000197805,,9,43313699,43314502
5201,ENSG00000124104,SNX21,20,44462449,44471914
22335,ENSG00000231355,,21,34854806,34856565
23314,ENSG00000233956,BTF3P6,21,34890917,34891415
24188,ENSG00000236240,GPC5-IT1,13,93136859,93162347
20007,ENSG00000225280,,20,21378456,21381029
31194,ENSG00000260433,,18,51105993,51107429
21619,ENSG00000229489,ATP5A1P5,9,43399987,43401315
24092,ENSG00000235984,GPC5-AS1,13,93353642,93373867
15162,ENSG00000186322,GOLGA6L17P,15,82804003,82810874
20945,ENSG00000227693,GSTM3P1,20,21482033,21482606
32374,ENSG00000264296,,18,51668503,51668947
30003,ENSG00000258197,NKX2-2-AS1,20,21492085,21492947
24869,ENSG00000237945,LINC00649,21,35287838,35349992
23153,ENSG00000233492,,20,21510840,21511382
34261,ENSG00000270909,,9,43830636,43835037
32424,ENSG00000264564,,18,52051804,52051933
20692,ENSG00000227063,RPL41P1,20,21735866,21736171
33169,ENSG00000267428,,18,52234228,52234534
24572,ENSG00000237207,,9,43838621,43840027
24908,ENSG00000238034,,20,21928285,21951421
18303,ENSG00000213816,CNN2P4,9,43997830,43998733
8606,ENSG00000148204,CRB2,9,126118449,126142603
23662,ENSG00000234862,,20,22201192,22203921
33099,ENSG00000267311,,18,52546688,52548040
30610,ENSG00000259387,ADAMTS7P2,15,82888224,82924290
19961,ENSG00000225170,,20,22252690,22254092
22057,ENSG00000230635,CYP4F60P,9,44019596,44020591
32982,ENSG00000267112,,18,52553097,52565314
2333,ENSG00000101146,RAE1,20,55926066,55954267
12141,ENSG00000170165,,9,44051024,44069881
32919,ENSG00000267013,,18,52773135,52791537
18672,ENSG00000215305,VPS16,20,2821349,2847378
24426,ENSG00000236816,ANKRD20A7P,9,44076368,44118444
30969,ENSG00000259974,LINC00261,20,22528309,22559280
32930,ENSG00000267028,,18,53119764,53150171
9207,ENSG00000153666,GOLGA8I,15,23255242,23268823
33152,ENSG00000267402,,18,53159406,53163623
24648,ENSG00000237396,,20,22568160,22588155
30569,ENSG00000259328,,15,82944773,82974312
21965,ENSG00000230400,,20,22656710,22665982
17297,ENSG00000204818,,9,44170447,44175727
23124,ENSG00000233424,,9,44256580,44263319
33108,ENSG00000267325,,18,53443958,53448952
21996,ENSG00000230492,,20,22990846,23011422
23576,ENSG00000234646,,20,23012179,23019873
33110,ENSG00000267327,,18,53560269,53690753
17411,ENSG00000205275,CSPG4P9,15,82970479,82988374
17296,ENSG00000204816,,9,44343366,44345689
29451,ENSG00000256492,,20,23061083,23061278
23238,ENSG00000233746,LINC00656,20,23105705,23113258
21959,ENSG00000230387,,20,23168765,23170944
23873,ENSG00000235390,,15,45613275,45613890
23651,ENSG00000234832,,20,23327578,23332123
7830,ENSG00000142192,APP,21,27252861,27543446
30637,ENSG00000259433,,15,45622407,45624832
30634,ENSG00000259429,UBE2Q2P3,15,83023847,83088805
22820,ENSG00000232645,,20,23337231,23338753
2429,ENSG00000101473,ACOT8,20,44470360,44486045
30576,ENSG00000259342,,15,45722850,45734006
5778,ENSG00000128908,INO80,15,41271078,41408552
17775,ENSG00000211519,MIR147B,15,45725248,45725327
30587,ENSG00000259354,,15,45740625,45805965
